436711090999660545	1160520883	81	84	Want	en
436711090999660545	1160520883	86	87	to	en
436711090999660545	1160520883	89	90	be	en
436711090999660545	1160520883	91	92	:)	other
436710510377979904	1160520883	0	3	Goes	en
436710510377979904	1160520883	5	6	to	en
436710510377979904	1160520883	8	11	show	en
436710510377979904	1160520883	12	13	..	other
436710510377979904	1160520883	15	17	you	en
436710510377979904	1160520883	19	24	either	en
436710510377979904	1160520883	26	28	sit	en
436710510377979904	1160520883	30	34	there	en
436710510377979904	1160520883	36	36	&	other
436710510377979904	1160520883	38	40	let	en
436710510377979904	1160520883	42	47	others	en
436710510377979904	1160520883	49	53	harsh	en
436710510377979904	1160520883	55	59	words	en
436710510377979904	1160520883	61	67	dictate	en
436710510377979904	1160520883	69	72	your	en
436710510377979904	1160520883	74	77	life	en
436710510377979904	1160520883	78	79	..	other
436710510377979904	1160520883	81	82	or	en
436710510377979904	1160520883	84	86	you	en
436710510377979904	1160520883	88	96	challenge	en
436710510377979904	1160520883	98	101	them	en
436710510377979904	1160520883	103	103	&	other
436710510377979904	1160520883	105	109	prove	en
436710510377979904	1160520883	111	114	them	en
436710510377979904	1160520883	116	120	wrong	en
436710510377979904	1160520883	121	121	!	other
436710510377979904	1160520883	122	123	:)	other
436710057418309632	1160520883	0	4	Might	en
436710057418309632	1160520883	6	8	not	en
436710057418309632	1160520883	10	11	be	en
436710057418309632	1160520883	13	22	continuing	en
436710057418309632	1160520883	24	24	w	en
436710057418309632	1160520883	26	31	school	en
436710057418309632	1160520883	33	35	but	en
436710057418309632	1160520883	37	37	I	en
436710057418309632	1160520883	38	39	'm	en
436710057418309632	1160520883	41	45	happy	en
436710057418309632	1160520883	47	47	w	en
436710057418309632	1160520883	49	50	my	en
436710057418309632	1160520883	52	55	life	en
436710057418309632	1160520883	56	57	:)	other
436710057418309632	1160520883	59	65	college	en
436710057418309632	1160520883	67	68	ai	en
436710057418309632	1160520883	69	71	n't	en
436710057418309632	1160520883	73	75	for	en
436710057418309632	1160520883	77	85	everybody	en
436710057418309632	1160520883	87	87	I	en
436710057418309632	1160520883	88	89	'm	en
436710057418309632	1160520883	91	94	more	en
436710057418309632	1160520883	96	97	of	en
436710057418309632	1160520883	99	99	a	en
436710057418309632	1160520883	101	105	hands	en
436710057418309632	1160520883	107	108	on	en
436710057418309632	1160520883	110	116	laborer	en
436710057418309632	1160520883	118	121	kind	en
436710057418309632	1160520883	123	124	of	en
436710057418309632	1160520883	126	131	person	en
436710057418309632	1160520883	132	132	!	other
436709557515984896	1160520883	0	8	Graduated	en
436709557515984896	1160520883	9	10	..	other
436709557515984896	1160520883	12	14	did	en
436709557515984896	1160520883	15	17	n't	en
436709557515984896	1160520883	19	24	become	en
436709557515984896	1160520883	26	26	a	en
436709557515984896	1160520883	28	35	criminal	en
436709557515984896	1160520883	37	37	(	other
436709557515984896	1160520883	38	43	except	en
436709557515984896	1160520883	45	47	for	en
436709557515984896	1160520883	49	51	the	en
436709557515984896	1160520883	53	55	few	en
436709557515984896	1160520883	57	63	traffic	en
436709557515984896	1160520883	65	74	violations	en
436709557515984896	1160520883	76	78	lol	en
436709557515984896	1160520883	79	79	)	other
436709557515984896	1160520883	80	81	..	other
436709557515984896	1160520883	83	83	I	en
436709557515984896	1160520883	85	88	have	en
436709557515984896	1160520883	90	90	a	en
436709557515984896	1160520883	92	94	job	en
436709557515984896	1160520883	95	96	..	other
436709557515984896	1160520883	98	101	take	en
436709557515984896	1160520883	103	106	care	en
436709557515984896	1160520883	108	109	of	en
436709557515984896	1160520883	111	112	my	en
436709557515984896	1160520883	114	116	fam	en
436709557515984896	1160520883	118	118	&	other
436709557515984896	1160520883	120	123	have	en
436709557515984896	1160520883	125	125	a	en
436709557515984896	1160520883	127	135	wonderful	en
436709557515984896	1160520883	137	138	GF	en
436709557515984896	1160520883	139	139	♥	other
435958403878232064	1160520883	0	3	Been	en
435958403878232064	1160520883	5	9	there	en
435958403878232064	1160520883	11	14	done	en
435958403878232064	1160520883	16	19	that	en
435958403878232064	1160520883	20	22	...	other
435958403878232064	1160520883	24	26	lol	en
435184333683302400	1160520883	0	15	@Monimaravilla19	other
435184333683302400	1160520883	17	18	MY	en
435184333683302400	1160520883	20	26	NIGGAAA	en
434712531748139008	1160520883	0	8	Sometimes	en
434712531748139008	1160520883	10	10	I	en
434712531748139008	1160520883	12	15	wish	en
434712531748139008	1160520883	17	20	life	en
434712531748139008	1160520883	22	24	had	en
434712531748139008	1160520883	26	29	been	en
434712531748139008	1160520883	31	34	easy	en
434712531748139008	1160520883	35	36	..	other
434712531748139008	1160520883	38	40	but	en
434712531748139008	1160520883	42	45	then	en
434712531748139008	1160520883	47	51	again	en
434712531748139008	1160520883	52	53	..	other
434712531748139008	1160520883	55	56	if	en
434712531748139008	1160520883	58	59	it	en
434712531748139008	1160520883	61	63	was	en
434712531748139008	1160520883	64	65	..	other
434712531748139008	1160520883	67	67	I	en
434712531748139008	1160520883	69	73	would	en
434712531748139008	1160520883	74	76	n't	en
434712531748139008	1160520883	78	79	be	en
434712531748139008	1160520883	81	83	who	en
434712531748139008	1160520883	85	85	I	en
434712531748139008	1160520883	87	88	am	en
434712531748139008	1160520883	90	94	today	en
434712531748139008	1160520883	95	95	!	other
434712531748139008	1160520883	97	97	I	en
434712531748139008	1160520883	98	99	'd	en
434712531748139008	1160520883	101	102	be	en
434712531748139008	1160520883	104	105	an	en
434712531748139008	1160520883	107	114	arrogant	en
434712531748139008	1160520883	116	124	obnoxious	en
434712531748139008	1160520883	126	132	asshole	en
434712531748139008	1160520883	133	133	!	other
434712531748139008	1160520883	135	136	:)	other
434712020324077568	1160520883	0	4	Their	en
434712020324077568	1160520883	6	12	parents	en
434712020324077568	1160520883	14	16	are	en
434712020324077568	1160520883	18	19	so	en
434712020324077568	1160520883	21	29	connected	en
434712020324077568	1160520883	31	34	they	en
434712020324077568	1160520883	35	37	'll	en
434712020324077568	1160520883	39	47	reinstate	en
434712020324077568	1160520883	49	52	them	en
434712020324077568	1160520883	54	57	into	en
434712020324077568	1160520883	59	65	college	en
434712020324077568	1160520883	67	68	or	en
434712020324077568	1160520883	70	73	find	en
434712020324077568	1160520883	75	78	them	en
434712020324077568	1160520883	80	80	a	en
434712020324077568	1160520883	82	87	badass	en
434712020324077568	1160520883	89	92	high	en
434712020324077568	1160520883	94	99	paying	en
434712020324077568	1160520883	101	103	job	en
434712020324077568	1160520883	104	105	..	other
434711744707981312	1160520883	0	3	Them	en
434711744707981312	1160520883	5	8	Rich	en
434711744707981312	1160520883	10	13	kids	en
434711744707981312	1160520883	15	17	got	en
434711744707981312	1160520883	19	20	it	en
434711744707981312	1160520883	22	25	made	en
434711744707981312	1160520883	26	28	...	other
434711744707981312	1160520883	30	33	they	en
434711744707981312	1160520883	34	36	're	en
434711744707981312	1160520883	38	41	born	en
434711744707981312	1160520883	43	46	into	en
434711744707981312	1160520883	48	53	wealth	en
434711744707981312	1160520883	54	54	,	other
434711744707981312	1160520883	56	57	do	en
434711744707981312	1160520883	58	60	n't	en
434711744707981312	1160520883	62	66	gotta	en
434711744707981312	1160520883	68	71	work	en
434711744707981312	1160520883	73	74	to	en
434711744707981312	1160520883	76	78	buy	en
434711744707981312	1160520883	80	81	or	en
434711744707981312	1160520883	83	85	fix	en
434711744707981312	1160520883	87	91	their	en
434711744707981312	1160520883	93	95	car	en
434711744707981312	1160520883	96	96	,	other
434711744707981312	1160520883	98	104	college	en
434711744707981312	1160520883	106	107	is	en
434711744707981312	1160520883	109	112	paid	en
434711744707981312	1160520883	114	116	for	en
434711744707981312	1160520883	118	118	&	other
434711744707981312	1160520883	120	121	if	en
434711744707981312	1160520883	123	126	they	en
434711744707981312	1160520883	128	131	fail	en
434711744707981312	1160520883	132	134	...	other
434710466586095617	1160520883	0	2	But	en
434710466586095617	1160520883	4	9	little	en
434710466586095617	1160520883	11	13	did	en
434710466586095617	1160520883	15	17	you	en
434710466586095617	1160520883	19	22	know	en
434710466586095617	1160520883	23	24	..	other
434710466586095617	1160520883	26	29	that	en
434710466586095617	1160520883	31	39	happiness	en
434710466586095617	1160520883	40	41	..	other
434710466586095617	1160520883	43	44	it	en
434710466586095617	1160520883	46	48	was	en
434710466586095617	1160520883	50	53	just	en
434710466586095617	1160520883	55	55	a	en
434710466586095617	1160520883	57	61	front	en
434710466586095617	1160520883	63	66	they	en
434710466586095617	1160520883	68	70	put	en
434710466586095617	1160520883	72	73	on	en
434710466586095617	1160520883	75	76	to	en
434710466586095617	1160520883	78	85	distract	en
434710466586095617	1160520883	87	89	the	en
434710466586095617	1160520883	91	94	real	en
434710466586095617	1160520883	96	103	struggle	en
434710466586095617	1160520883	105	106	in	en
434710466586095617	1160520883	108	111	life	en
434710466586095617	1160520883	112	113	..	other
434709844948307968	1160520883	0	1	It	en
434709844948307968	1160520883	2	3	's	en
434709844948307968	1160520883	5	9	funny	en
434709844948307968	1160520883	11	12	as	en
434709844948307968	1160520883	14	14	a	en
434709844948307968	1160520883	16	18	kid	en
434709844948307968	1160520883	20	22	you	en
434709844948307968	1160520883	24	29	wanted	en
434709844948307968	1160520883	31	32	to	en
434709844948307968	1160520883	34	35	be	en
434709844948307968	1160520883	37	39	all	en
434709844948307968	1160520883	41	45	grown	en
434709844948307968	1160520883	47	48	up	en
434709844948307968	1160520883	49	50	..	other
434709844948307968	1160520883	52	54	you	en
434709844948307968	1160520883	56	61	wanted	en
434709844948307968	1160520883	63	63	a	en
434709844948307968	1160520883	65	67	job	en
434709844948307968	1160520883	68	68	,	other
434709844948307968	1160520883	70	70	a	en
434709844948307968	1160520883	72	74	car	en
434709844948307968	1160520883	75	75	,	other
434709844948307968	1160520883	77	77	a	en
434709844948307968	1160520883	79	83	house	en
434709844948307968	1160520883	84	84	,	other
434709844948307968	1160520883	86	86	a	en
434709844948307968	1160520883	88	93	family	en
434709844948307968	1160520883	95	101	because	en
434709844948307968	1160520883	103	105	you	en
434709844948307968	1160520883	107	109	saw	en
434709844948307968	1160520883	111	113	how	en
434709844948307968	1160520883	115	119	happy	en
434709844948307968	1160520883	121	123	the	en
434709844948307968	1160520883	125	130	adults	en
434709844948307968	1160520883	132	135	were	en
434709844948307968	1160520883	136	137	..	other
434709415908757504	1160520883	0	0	I	en
434709415908757504	1160520883	2	5	like	en
434709415908757504	1160520883	7	8	to	en
434709415908757504	1160520883	10	12	dig	en
434709415908757504	1160520883	14	17	into	en
434709415908757504	1160520883	19	20	my	en
434709415908757504	1160520883	22	25	past	en
434709415908757504	1160520883	27	27	&	other
434709415908757504	1160520883	29	36	remember	en
434709415908757504	1160520883	38	40	all	en
434709415908757504	1160520883	42	44	the	en
434709415908757504	1160520883	46	49	good	en
434709415908757504	1160520883	51	55	times	en
434709415908757504	1160520883	57	57	I	en
434709415908757504	1160520883	59	61	had	en
434709415908757504	1160520883	62	63	..	other
434709415908757504	1160520883	65	71	because	en
434709415908757504	1160520883	73	74	my	en
434709415908757504	1160520883	76	84	childhood	en
434709415908757504	1160520883	86	87	is	en
434709415908757504	1160520883	89	97	something	en
434709415908757504	1160520883	99	102	that	en
434709415908757504	1160520883	104	104	I	en
434709415908757504	1160520883	106	110	ended	en
434709415908757504	1160520883	112	117	fairly	en
434709415908757504	1160520883	119	123	quick	en
434709415908757504	1160520883	124	125	..	other
434198350221430784	1160520883	0	13	@Jason100Fires	other
434198350221430784	1160520883	15	17	she	en
434198350221430784	1160520883	18	19	's	en
434198350221430784	1160520883	21	27	feelinh	en
434198350221430784	1160520883	29	32	down	en
434198350221430784	1160520883	34	37	tell	en
434198350221430784	1160520883	39	41	her	en
434198350221430784	1160520883	43	45	she	en
434198350221430784	1160520883	46	48	'll	en
434198350221430784	1160520883	50	53	feel	en
434198350221430784	1160520883	55	60	better	en
434198350221430784	1160520883	62	63	at	en
434198350221430784	1160520883	65	69	least	en
434198350221430784	1160520883	71	73	one	en
434198350221430784	1160520883	75	77	hit	en
434198350221430784	1160520883	79	83	lmfao	en
434198350221430784	1160520883	85	86	xD	other
434196381985546241	1160520883	0	13	@Jason100Fires	other
434196381985546241	1160520883	15	17	get	en
434196381985546241	1160520883	19	21	her	en
434196381985546241	1160520883	23	26	high	en
434196381985546241	1160520883	28	31	lmao	en
434179840204238848	1160520883	0	10	@_shedopeee	other
434179840204238848	1160520883	12	14	but	en
434179840204238848	1160520883	16	18	you	en
434179840204238848	1160520883	20	21	do	en
434179840204238848	1160520883	23	26	that	en
434179840204238848	1160520883	27	28	's	en
434179840204238848	1160520883	30	32	why	en
434179840204238848	1160520883	34	36	you	en
434179840204238848	1160520883	38	44	replied	en
434179840204238848	1160520883	46	48	lol	en
434175111176806400	1160520883	0	10	@_shedopeee	other
434175111176806400	1160520883	12	14	lol	en
434175111176806400	1160520883	16	22	EXACTLY	en
434175111176806400	1160520883	23	23	!	other
434175111176806400	1160520883	25	25	/	other
434175111176806400	1160520883	26	26	.	other
434175111176806400	1160520883	27	27	-	other
434175111176806400	1160520883	29	30	ur	en
434175111176806400	1160520883	32	34	too	en
434175111176806400	1160520883	36	39	slow	en
434175111176806400	1160520883	41	42	to	en
434175111176806400	1160520883	44	46	get	en
434175111176806400	1160520883	48	51	what	en
434175111176806400	1160520883	53	53	I	en
434175111176806400	1160520883	55	58	said	en
434175111176806400	1160520883	60	62	lol	en
434175111176806400	1160520883	64	65	jk	en
434174319338328064	1160520883	0	10	@_shedopeee	other
434174319338328064	1160520883	12	15	girl	en
434174319338328064	1160520883	17	25	swerveeee	en
434174319338328064	1160520883	27	28	up	en
434174319338328064	1160520883	30	32	out	en
434174319338328064	1160520883	34	35	my	en
434174319338328064	1160520883	37	43	laneeee	en
434174319338328064	1160520883	44	46	!!!	other
434174319338328064	1160520883	48	49	We	en
434174319338328064	1160520883	51	52	in	en
434174319338328064	1160520883	54	56	the	en
434174319338328064	1160520883	58	61	fast	en
434174319338328064	1160520883	63	66	lane	en
434174319338328064	1160520883	68	71	doin	en
434174319338328064	1160520883	73	75	100	other
434174319338328064	1160520883	76	76	♥	other
434174319338328064	1160520883	78	82	while	en
434174319338328064	1160520883	84	87	yall	en
434174319338328064	1160520883	89	93	stuck	en
434174319338328064	1160520883	95	96	in	en
434174319338328064	1160520883	98	100	the	en
434174319338328064	1160520883	102	105	slow	en
434174319338328064	1160520883	107	110	lane	en
434174319338328064	1160520883	112	118	crawlin	en
434174319338328064	1160520883	120	120	x	other
434174319338328064	1160520883	121	121	]	other
434174319338328064	1160520883	123	125	lol	en
434174319338328064	1160520883	127	128	jk	en
433821199206862848	1160520883	0	15	@Monimaravilla19	other
433821199206862848	1160520883	17	19	and	en
433821199206862848	1160520883	21	23	got	en
433821199206862848	1160520883	25	26	us	en
433821199206862848	1160520883	28	29	to	en
433821199206862848	1160520883	31	35	chill	en
433821199206862848	1160520883	37	43	against	en
433821199206862848	1160520883	45	47	one	en
433821199206862848	1160520883	49	55	another	en
433821199206862848	1160520883	56	57	:)	other
433821199206862848	1160520883	59	60	he	en
433821199206862848	1160520883	62	64	was	en
433821199206862848	1160520883	66	69	kind	en
433821199206862848	1160520883	71	72	of	en
433821199206862848	1160520883	74	82	inspiring	en
433821199206862848	1160520883	84	85	in	en
433821199206862848	1160520883	87	90	some	en
433821199206862848	1160520883	92	98	aspects	en
433821199206862848	1160520883	99	100	:)	other
433819036124590080	1160520883	0	15	@Monimaravilla19	other
433819036124590080	1160520883	17	17	I	en
433819036124590080	1160520883	19	23	think	en
433819036124590080	1160520883	25	30	anyone	en
433819036124590080	1160520883	32	34	who	en
433819036124590080	1160520883	36	38	got	en
433819036124590080	1160520883	40	41	to	en
433819036124590080	1160520883	43	46	meet	en
433819036124590080	1160520883	48	50	him	en
433819036124590080	1160520883	52	57	misses	en
433819036124590080	1160520883	59	61	him	en
433819036124590080	1160520883	62	63	..	other
433819036124590080	1160520883	65	66	he	en
433819036124590080	1160520883	68	70	was	en
433819036124590080	1160520883	72	73	so	en
433819036124590080	1160520883	75	78	kind	en
433819036124590080	1160520883	80	82	and	en
433819036124590080	1160520883	84	93	respectful	en
433819036124590080	1160520883	95	96	to	en
433819036124590080	1160520883	98	106	everybody	en
433819036124590080	1160520883	107	108	:)	other
433099209693085696	1160520883	0	3	Ohhh	en
433099209693085696	1160520883	5	15	sheeeettttt	en
433099209693085696	1160520883	17	22	nouuuu	en
433099209693085696	1160520883	24	26	not	en
433099209693085696	1160520883	28	31	this	en
433099209693085696	1160520883	33	38	oneeee	en
433099209693085696	1160520883	39	45	:((((((	other
433087898309500928	1160520883	0	8	@Lesambam	other
433087898309500928	1160520883	10	16	NIGGAAA	en
433087898309500928	1160520883	17	19	!!!	other
433087898309500928	1160520883	21	24	BOUT	en
433087898309500928	1160520883	26	31	TIMEEE	en
433087898309500928	1160520883	32	34	!!!	other
433087898309500928	1160520883	36	38	NOW	en
433087898309500928	1160520883	40	42	YOU	en
433087898309500928	1160520883	43	45	'RE	en
433087898309500928	1160520883	47	51	WIFEY	en
433087898309500928	1160520883	53	62	MATERIALLL	en
433087898309500928	1160520883	63	65	!!!	other
433087898309500928	1160520883	67	69	LOL	en
433087898309500928	1160520883	71	73	but	en
433087898309500928	1160520883	75	83	seriously	en
433087898309500928	1160520883	85	90	though	en
433087898309500928	1160520883	92	95	some	en
433087898309500928	1160520883	97	105	breathing	en
433087898309500928	1160520883	107	110	room	en
433087898309500928	1160520883	112	115	only	en
433087898309500928	1160520883	117	121	makes	en
433087898309500928	1160520883	123	124	me	en
433087898309500928	1160520883	126	129	want	en
433087898309500928	1160520883	131	133	you	en
433087898309500928	1160520883	135	138	MORE	en
433087898309500928	1160520883	139	139	♥	other
433086762106101760	1160520883	0	8	@Lesambam	other
433086762106101760	1160520883	10	13	sure	en
433086762106101760	1160520883	15	19	areee	en
433086762106101760	1160520883	20	20	♥	other
433073516699602944	1160520883	0	3	This	en
433073516699602944	1160520883	5	6	is	en
433073516699602944	1160520883	8	10	why	en
433073516699602944	1160520883	12	12	I	en
433073516699602944	1160520883	14	15	do	en
433073516699602944	1160520883	16	18	n't	en
433073516699602944	1160520883	20	23	tell	en
433073516699602944	1160520883	25	27	you	en
433073516699602944	1160520883	29	34	nothin	en
433073516699602944	1160520883	35	36	..	other
433073516699602944	1160520883	38	42	swear	en
433073516699602944	1160520883	44	46	you	en
433073516699602944	1160520883	48	51	take	en
433073516699602944	1160520883	53	62	everything	en
433073516699602944	1160520883	64	66	the	en
433073516699602944	1160520883	68	72	wrong	en
433073516699602944	1160520883	74	76	way	en
433073516699602944	1160520883	77	79	...	other
433073516699602944	1160520883	81	87	lighten	en
433073516699602944	1160520883	89	90	up	en
433073516699602944	1160520883	91	92	..	other
433073516699602944	1160520883	94	96	get	en
433073516699602944	1160520883	98	101	that	en
433073516699602944	1160520883	103	107	stick	en
433073516699602944	1160520883	109	113	outta	en
433073516699602944	1160520883	115	116	ur	en
433073516699602944	1160520883	118	120	ass	en
433073516699602944	1160520883	121	123	...	other
433070893472837632	1160520883	0	1	My	en
433070893472837632	1160520883	3	4	GF	en
433070893472837632	1160520883	6	8	got	en
433070893472837632	1160520883	10	11	it	en
433070893472837632	1160520883	13	14	in	en
433070893472837632	1160520883	16	18	the	en
433070893472837632	1160520883	20	22	bag	en
433070893472837632	1160520883	23	23	!	other
433070893472837632	1160520883	25	25	I	en
433070893472837632	1160520883	27	28	ai	en
433070893472837632	1160520883	29	31	n't	en
433070893472837632	1160520883	33	36	goin	en
433070893472837632	1160520883	38	47	nowhereees	en
433070893472837632	1160520883	48	50	!!!	other
433070893472837632	1160520883	52	55	Even	en
433070893472837632	1160520883	57	58	if	en
433070893472837632	1160520883	60	60	I	en
433070893472837632	1160520883	62	66	tried	en
433070893472837632	1160520883	68	68	(	other
433070893472837632	1160520883	69	69	I	en
433070893472837632	1160520883	71	72	wo	en
433070893472837632	1160520883	73	75	n't	en
433070893472837632	1160520883	77	78	of	en
433070893472837632	1160520883	80	85	course	en
433070893472837632	1160520883	86	86	)	other
433070893472837632	1160520883	88	96	specially	en
433070893472837632	1160520883	98	102	since	en
433070893472837632	1160520883	104	105	my	en
433070893472837632	1160520883	107	108	gf	en
433070893472837632	1160520883	110	114	swore	en
433070893472837632	1160520883	116	119	shed	en
433070893472837632	1160520883	121	123	cut	en
433070893472837632	1160520883	125	126	my	en
433070893472837632	1160520883	128	128	8	other
433070893472837632	1160520883	129	131	==D	other
433070893472837632	1160520883	133	135	Off	en
433070893472837632	1160520883	137	137	'	other
433070893472837632	1160520883	138	138	0	other
433070893472837632	1160520883	139	139	'	other
433069191566856192	1160520883	0	0	&	other
433069191566856192	1160520883	2	5	know	en
433069191566856192	1160520883	7	9	how	en
433069191566856192	1160520883	11	12	to	en
433069191566856192	1160520883	14	17	cook	en
433069191566856192	1160520883	18	18	!	other
433069136625672192	1160520883	0	1	If	en
433069136625672192	1160520883	3	3	I	en
433069136625672192	1160520883	5	8	were	en
433069136625672192	1160520883	10	10	2	other
433069136625672192	1160520883	12	16	cheat	en
433069136625672192	1160520883	18	19	on	en
433069136625672192	1160520883	21	22	my	en
433069136625672192	1160520883	24	25	Gf	en
433069136625672192	1160520883	27	27	I	en
433069136625672192	1160520883	29	31	dnt	en
433069136625672192	1160520883	33	37	think	en
433069136625672192	1160520883	39	40	it	en
433069136625672192	1160520883	41	42	'd	en
433069136625672192	1160520883	44	47	ever	en
433069136625672192	1160520883	49	54	happen	en
433069136625672192	1160520883	55	55	!	other
433069136625672192	1160520883	57	59	Lol	en
433069136625672192	1160520883	61	61	I	en
433069136625672192	1160520883	62	63	'm	en
433069136625672192	1160520883	65	69	super	en
433069136625672192	1160520883	71	75	picky	en
433069136625672192	1160520883	76	76	!	other
433069136625672192	1160520883	78	78	u	en
433069136625672192	1160520883	80	84	gotta	en
433069136625672192	1160520883	86	89	have	en
433069136625672192	1160520883	91	96	brains	en
433069136625672192	1160520883	98	98	&	other
433069136625672192	1160520883	100	105	beauty	en
433069136625672192	1160520883	107	107	2	other
433069136625672192	1160520883	109	115	impress	en
433069136625672192	1160520883	117	118	me	en
433069136625672192	1160520883	119	119	!	other
433069136625672192	1160520883	121	121	&	other
433069136625672192	1160520883	123	123	a	en
433069136625672192	1160520883	125	125	♥	other
433069136625672192	1160520883	127	130	made	en
433069136625672192	1160520883	132	133	of	en
433069136625672192	1160520883	135	138	Gold	en
433067740316696576	1160520883	0	5	Giving	en
433067740316696576	1160520883	7	13	someone	en
433067740316696576	1160520883	15	15	a	en
433067740316696576	1160520883	17	21	smile	en
433067740316696576	1160520883	22	22	!	other
433067740316696576	1160520883	24	27	That	en
433067740316696576	1160520883	28	29	's	en
433067740316696576	1160520883	31	33	all	en
433067740316696576	1160520883	35	38	that	en
433067740316696576	1160520883	40	46	matters	en
433067740316696576	1160520883	47	48	!!	other
433067740316696576	1160520883	50	51	It	en
433067740316696576	1160520883	53	56	goes	en
433067740316696576	1160520883	58	58	a	en
433067740316696576	1160520883	60	63	long	en
433067740316696576	1160520883	65	67	way	en
433067740316696576	1160520883	68	69	!!	other
433067740316696576	1160520883	70	71	:)	other
433067740316696576	1160520883	73	79	Smiling	en
433067740316696576	1160520883	81	82	is	en
433067740316696576	1160520883	84	93	contagious	en
433067740316696576	1160520883	94	95	:D	other
433066873018535937	1160520883	0	2	Idk	en
433066873018535937	1160520883	3	4	..	other
433066873018535937	1160520883	6	7	oh	en
433066873018535937	1160520883	9	12	well	en
433066873018535937	1160520883	13	14	..	other
433066873018535937	1160520883	16	17	at	en
433066873018535937	1160520883	19	23	least	en
433066873018535937	1160520883	25	25	I	en
433066873018535937	1160520883	26	27	'm	en
433066873018535937	1160520883	29	34	making	en
433066873018535937	1160520883	36	38	ppl	en
433066873018535937	1160520883	40	44	smile	en
433066873018535937	1160520883	46	46	&	other
433066873018535937	1160520883	48	53	making	en
433066873018535937	1160520883	55	58	them	en
433066873018535937	1160520883	60	63	feel	en
433066873018535937	1160520883	65	70	better	en
433066873018535937	1160520883	72	76	about	en
433066873018535937	1160520883	78	87	themselves	en
433066873018535937	1160520883	88	89	:)	other
433066873018535937	1160520883	90	91	..	other
433066459770540032	1160520883	0	3	That	en
433066459770540032	1160520883	5	10	causes	en
433066459770540032	1160520883	12	13	me	en
433066459770540032	1160520883	15	16	to	en
433066459770540032	1160520883	18	21	have	en
433066459770540032	1160520883	23	26	High	en
433066459770540032	1160520883	28	39	Expectations	en
433066459770540032	1160520883	41	44	from	en
433066459770540032	1160520883	46	48	ppl	en
433066459770540032	1160520883	50	50	&	other
433066459770540032	1160520883	52	55	when	en
433066459770540032	1160520883	57	60	they	en
433066459770540032	1160520883	62	64	let	en
433066459770540032	1160520883	66	67	me	en
433066459770540032	1160520883	69	72	down	en
433066459770540032	1160520883	73	74	..	other
433066459770540032	1160520883	76	76	I	en
